,Store,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
2010-05-23,4,1903752.6,19.66666666666667,2.82,,,,,,126.18438710000001,7.896,0.0,0.0,205863.0
2010-05-30,4,1857533.7,19.850000000000005,2.7560000000000002,,,,,,126.16022579999999,7.896,0.0,0.0,205863.0
2010-06-06,4,,,,,,,,,,,,,
2010-06-13,4,1907638.58,24.738888888888887,2.64,,,,,,126.08545159999998,7.372000000000001,0.0,0.0,205863.0
2010-06-20,4,1929736.35,27.516666666666666,2.635,,,,,,126.11399999999999,7.896,0.0,0.0,205863.0
2010-06-27,4,1846651.95,27.277777777777768,2.654,,,,,,126.1266,7.896,0.0,0.0,205863.0
2010-07-04,4,,,,,,,,,,,,,
2010-07-11,4,2000626.14,13.761111111111116,2.8360000000000003,,,,,,126.2898,7.896,0.0,0.0,205863.0
2010-07-18,4,1898427.66,25.85,2.6210000000000004,,,,,,126.1498065,7.372000000000001,0.0,0.0,205863.0
2010-07-25,4,1848426.7800000003,26.54444444444445,2.612,,,,,,126.1283548,7.372000000000001,0.0,0.0,205863.0
2010-08-01,4,1796637.6100000006,27.055555555555557,2.65,,,,,,126.10690320000002,7.372000000000001,0.0,0.0,205863.0
2010-08-08,4,,,,,,,,,,,,,
2010-08-15,4,1951494.850000001,19.850000000000005,2.645,,,,,,126.27916670000002,7.1270000000000024,0.0,0.0,205863.0
2010-08-22,4,1997181.09,26.016666666666666,2.6710000000000003,,,,,,126.0766452,7.372000000000001,0.0,0.0,205863.0
2010-08-29,4,1848403.92,23.57777777777777,2.6210000000000004,,,,,,126.08929029999999,7.372000000000001,0.0,0.0,205863.0
2010-09-05,4,1818452.72,12.31111111111111,2.773,,,,,,126.60190320000001,7.896,0.0,0.0,205863.0
2010-09-12,4,1812208.22,26.86111111111111,2.637,,,,,,126.1518,7.372000000000001,0.0,0.0,205863.0
2010-09-19,4,1899959.610000001,18.283333333333328,2.594,,,,,,126.14546670000001,7.372000000000001,0.0,0.0,205863.0
2010-09-26,4,1810684.68,16.088888888888892,2.642,,,,,,126.19003329999998,7.372000000000001,0.0,0.0,205863.0
2010-10-03,4,,,,,,,,,,,,,
2010-10-10,4,1865820.8100000003,23.077777777777786,2.574,,,,,,126.11458059999998,7.372000000000001,1.0,0.0,205863.0
2010-10-17,4,2302504.8600000003,5.777777777777778,2.86,,,,,,126.7934,7.1270000000000024,0.0,0.0,205863.0
2010-10-24,4,1927610.06,17.872222222222227,2.736,,,,,,126.38154840000001,7.1270000000000024,0.0,0.0,205863.0
2010-10-31,4,1933333.0,13.855555555555556,2.718,,,,,,126.43641940000002,7.1270000000000024,0.0,0.0,205863.0
2010-11-07,4,1870619.230000001,25.805555555555557,2.668,,,,,,126.11190320000001,7.896,0.0,0.0,205863.0
2010-11-14,4,,,,,,,,,,,,,
2010-11-21,4,2097809.4,8.916666666666664,2.78,,,,,,126.6072,7.1270000000000024,0.0,0.0,205863.0
2010-11-28,4,2789469.45,8.933333333333332,2.752,,,,,,126.66926670000001,7.1270000000000024,1.0,0.0,205863.0
2010-12-05,4,2188307.39,-1.7555555555555555,2.573,,,,,,126.4962581,8.623,1.0,0.0,205863.0
2010-12-12,4,1999794.26,11.472222222222221,2.741,,,,,,126.5461613,7.1270000000000024,0.0,0.0,205863.0
2010-12-19,4,2740057.140000001,8.094444444444441,2.884,,,,,,126.87948390000001,7.1270000000000024,0.0,0.0,205863.0
2010-12-26,4,3526713.3900000006,6.227777777777778,2.887,,,,,,126.98358059999998,7.1270000000000024,0.0,0.0,205863.0
2011-01-02,4,1794868.74,3.383333333333335,2.955,,,,,,127.0876774,7.1270000000000024,1.0,0.0,205863.0
2011-01-09,4,1900246.47,13.883333333333335,3.5210000000000004,,,,,,128.7199355,5.9460000000000015,0.0,0.0,205863.0
2011-01-16,4,1865502.46,-0.22222222222222146,2.992,,,,,,127.3009355,6.51,0.0,0.0,205863.0
2011-01-23,4,1886393.9400000004,3.522222222222224,3.017,,,,,,127.44048390000002,6.51,0.0,0.0,205863.0
2011-01-30,4,1814240.85,4.777777777777779,3.022,,,,,,127.58003229999998,6.51,0.0,0.0,205863.0
2011-02-06,4,,,,,,,,,,,,,
2011-02-13,4,2078420.31,25.55,3.533,,,,,,129.32593549999999,5.644,0.0,0.0,205863.0
2011-02-20,4,2316495.56,8.983333333333334,3.0580000000000003,,,,,,127.99525,6.51,0.0,0.0,205863.0
2011-02-27,4,2078094.69,9.444444444444443,3.0869999999999997,,,,,,128.13,6.51,0.0,0.0,205863.0
2011-03-06,4,2065377.15,25.70000000000001,3.6830000000000003,,,,,,129.0490323,5.9460000000000015,0.0,0.0,205863.0
2011-03-13,4,,,,,,,,,,,,,
2011-03-20,4,2116475.38,11.033333333333333,3.495,,,,,,128.5121935,6.51,0.0,0.0,205863.0
2011-03-27,4,1944164.3200000003,15.055555555555555,3.48,,,,,,128.6160645,6.51,0.0,0.0,205863.0
2011-04-03,4,2119086.0400000005,1.4499999999999995,2.9960000000000004,,,,,,127.71958059999999,6.51,0.0,0.0,205863.0
2011-04-10,4,,,,,,,,,,,,,
2011-04-17,4,2281217.3100000005,9.922222222222222,3.322,,,,,,129.8051935,5.143,0.0,0.0,205863.0
2011-04-24,4,2220600.76,20.444444444444443,3.781,,,,,,128.9553,5.9460000000000015,0.0,0.0,205863.0
2011-05-01,4,1878167.44,17.9,3.781,,,,,,128.9998667,5.9460000000000015,0.0,0.0,205863.0
2011-05-08,4,2160057.389999999,30.050000000000004,3.662,,,,,,129.1846452,5.644,0.0,0.0,205863.0
2011-05-15,4,2002362.37,21.472222222222225,3.872,,,,,,129.089,5.9460000000000015,0.0,0.0,205863.0
2011-05-22,4,2015563.48,21.383333333333333,3.8810000000000002,,,,,,129.0756774,5.9460000000000015,0.0,0.0,205863.0
2011-05-29,4,1986597.95,23.13888888888889,3.7710000000000004,,,,,,129.0623548,5.9460000000000015,0.0,0.0,205863.0
2011-06-05,4,2063682.76,17.45,3.866,,,,,,129.04443329999998,5.9460000000000015,0.0,0.0,205863.0
2011-06-12,4,,,,,,,,,,,,,
2011-06-19,4,2141210.62,28.61666666666667,3.6180000000000003,,,,,,129.0432,5.9460000000000015,0.0,0.0,205863.0
2011-06-26,4,2008344.9200000004,27.69444444444445,3.57,,,,,,129.0663,5.9460000000000015,0.0,0.0,205863.0
2011-07-03,4,1862476.27,4.077777777777779,2.98,,,,,,127.19177420000001,6.51,0.0,0.0,205863.0
2011-07-10,4,2166737.65,18.772222222222226,3.299,,,,,,129.6938,5.143,0.0,0.0,205863.0
2011-07-17,4,2049046.950000001,28.48333333333333,3.563,,,,,,129.1338387,5.644,0.0,0.0,205863.0
2011-07-24,4,2036231.3900000008,28.24444444444445,3.627,,,,,,129.1507742,5.644,0.0,0.0,205863.0
2011-07-31,4,1989674.07,29.08888888888889,3.659,,,,,,129.16770970000002,5.644,0.0,0.0,205863.0
2011-08-07,4,2074953.46,17.005555555555556,3.605,,,,,,128.8238065,5.9460000000000015,0.0,0.0,205863.0
2011-08-14,4,,,,,,,,,,,,,
2011-08-21,4,2232892.100000001,28.20555555555555,3.55,,,,,,129.2405806,5.644,0.0,0.0,205863.0
2011-08-28,4,1988490.2100000004,27.48333333333333,3.523,,,,,,129.2832581,5.644,0.0,0.0,205863.0
2011-09-04,4,,,,,,,,,,,,,
2011-09-11,4,2093139.01,22.96666666666667,3.554,,,,,,129.3686129,5.644,1.0,0.0,205863.0
2011-09-18,4,2508955.24,-0.19999999999999968,3.153,5857.72,30.0,984.98,4692.5,13503.99,129.8555333,5.143,0.0,0.0,205863.0
2011-09-25,4,2031406.41,20.683333333333334,3.4730000000000003,,,,,,129.5183333,5.644,0.0,0.0,205863.0
2011-10-02,4,1929486.63,22.305555555555557,3.3710000000000004,,,,,,129.6060667,5.644,0.0,0.0,205863.0
2011-10-09,4,2073951.38,26.69444444444445,3.64,,,,,,129.0357097,5.9460000000000015,0.0,0.0,205863.0
2011-10-16,4,2074548.8500000003,17.63888888888889,3.283,,,,,,129.77064520000002,5.143,0.0,0.0,205863.0
2011-10-23,4,2207742.1300000004,18.216666666666672,3.361,,,,,,129.78216129999998,5.143,0.0,0.0,205863.0
2011-10-30,4,2151659.59,12.95,3.362,,,,,,129.7936774,5.143,0.0,0.0,205863.0
2011-11-06,4,2187847.29,0.7166666666666662,3.033,,,,,,127.85912900000001,6.51,1.0,0.0,205863.0
2011-11-13,4,2203028.96,8.399999999999999,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.81670970000002,5.143,0.0,0.0,205863.0
2011-11-20,4,2243946.59,10.244444444444444,3.2939999999999996,4539.94,840.56,372.9,613.96,5358.13,129.82683329999998,5.143,0.0,0.0,205863.0
2011-11-27,4,3004702.3300000015,8.866666666666667,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,1.0,0.0,205863.0
2011-12-04,4,,,,,,,,,,,,,
2011-12-11,4,2105668.74,28.322222222222226,3.617,,,,,,129.2015806,5.644,0.0,0.0,205863.0
2011-12-18,4,2771397.17,2.466666666666665,3.1489999999999996,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,0.0,0.0,205863.0
2011-12-25,4,3676388.98,2.177777777777779,3.103,2461.94,69.05,2938.24,52.0,4396.76,129.98454840000002,5.143,0.0,0.0,205863.0
2012-01-01,4,2007105.860000001,2.716666666666667,3.1189999999999998,3496.13,72413.71,399.77,776.26,5012.53,130.07103229999998,5.143,1.0,0.0,205863.0
2012-01-08,4,2179360.939999999,25.227777777777767,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.95922579999998,4.308,0.0,0.0,205863.0
2012-01-15,4,1941676.61,1.338888888888887,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,0.0,0.0,205863.0
2012-01-22,4,2005097.76,5.605555555555558,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.27922579999998,4.607,0.0,0.0,205863.0
2012-01-29,4,1928720.51,4.616666666666668,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.31445159999998,4.607,0.0,0.0,205863.0
2012-02-05,4,2206319.9000000004,10.211111111111112,3.6189999999999998,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,0.0,0.0,205863.0
2012-02-12,4,,,,,,,,,,,,,
2012-02-19,4,2427640.1700000004,1.2166666666666657,3.4930000000000003,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,0.0,0.0,205863.0
2012-02-26,4,2226662.17,5.172222222222223,3.5410000000000004,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,0.0,0.0,205863.0
2012-03-04,4,2173373.91,5.450000000000001,3.3539999999999996,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,0.0,0.0,205863.0
2012-03-11,4,2174514.13,28.81111111111111,3.3739999999999997,29127.2,42.27,58.34,22663.73,10925.99,130.73787099999998,4.077,0.0,0.0,205863.0
2012-03-18,4,2214967.4400000004,15.45,3.707,5669.21,37.12,,8540.87,2544.94,130.82619350000002,4.607,0.0,0.0,205863.0
2012-03-25,4,2091592.54,15.038888888888884,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,0.0,0.0,205863.0
2012-04-01,4,2089381.77,22.57222222222222,3.82,2565.8,442.52,6.5,487.66,4076.68,130.96709679999998,4.607,0.0,0.0,205863.0
2012-04-08,4,2196968.33,26.74444444444445,3.747,13737.91,,93.65,6993.97,4541.89,131.136,4.308,0.0,0.0,205863.0
2012-04-15,4,2105301.39,20.383333333333333,3.8810000000000002,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,0.0,0.0,205863.0
2012-04-22,4,2144336.8899999987,20.33333333333333,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.11733329999998,4.308,0.0,0.0,205863.0
2012-04-29,4,2064065.66,24.70555555555556,3.81,3993.66,97.77,26.68,113.37,3947.45,131.12666670000002,4.308,0.0,0.0,205863.0
2012-05-06,4,,,,,,,,,,,,,
2012-05-13,4,2209835.43,17.26111111111111,3.62,5918.34,,126.57,3674.49,6807.07,131.0756667,3.8789999999999996,0.0,0.0,205863.0
2012-05-20,4,2207214.8100000005,20.23888888888889,3.62,6531.12,,99.91,2290.18,2521.84,131.0983226,4.308,0.0,0.0,205863.0
2012-05-27,4,2154137.6699999995,25.261111111111113,3.551,4330.02,436.0,862.31,3268.41,3749.53,131.02877420000002,4.308,0.0,0.0,205863.0
2012-06-03,4,2047766.07,3.688888888888889,3.158,7857.71,38677.72,234.0,863.22,8682.95,130.15751609999998,4.607,0.0,0.0,205863.0
2012-06-10,4,2470206.1300000004,19.827777777777776,3.864,11341.17,,73.38,5677.89,7821.95,131.03754840000002,4.308,0.0,0.0,205863.0
2012-06-17,4,2234190.93,27.18888888888889,3.372,16063.84,84.0,0.22,2105.39,6113.16,130.82953329999998,4.308,0.0,0.0,205863.0
2012-06-24,4,2197299.65,27.57222222222222,3.3289999999999997,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,0.0,0.0,205863.0
2012-07-01,4,2128362.9200000004,29.01666666666667,3.2569999999999997,3756.11,211.6,,2114.26,6371.15,130.75626670000003,4.308,0.0,0.0,205863.0
2012-07-08,4,,,,,,,,,,,,,
2012-07-15,4,2125104.72,27.827777777777786,3.7089999999999996,9082.61,16.0,59.06,7217.88,8026.47,130.93254840000003,4.077,1.0,0.0,205863.0
2012-07-22,4,2175563.6900000004,26.18888888888889,3.263,4799.23,47.55,30.56,634.78,4648.91,130.70129029999998,4.077,0.0,0.0,205863.0
2012-07-29,4,2048613.65,27.25555555555556,3.3560000000000003,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,0.0,0.0,205863.0
2012-08-05,4,,,,,,,,,,,,,
2012-08-12,4,2245257.18,25.61666666666667,3.4330000000000003,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,0.0,0.0,205863.0
2012-08-19,4,2283540.3000000007,27.45,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,0.0,0.0,205863.0
2012-08-26,4,2125241.68,24.31111111111111,3.61,9983.59,,23.4,8115.89,7158.66,130.8381613,4.077,0.0,0.0,205863.0
2012-09-02,4,2081181.350000001,24.70555555555556,3.6460000000000004,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,0.0,0.0,205863.0
2012-09-09,4,2202450.81,12.016666666666667,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,0.0,0.0,205863.0
2012-09-16,4,2117854.599999999,20.11111111111111,3.7060000000000004,13802.34,,23.12,3643.77,12517.18,130.97766670000001,4.077,0.0,0.0,205863.0
2012-09-23,4,2119438.53,20.538888888888884,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.01033329999999,4.077,0.0,0.0,205863.0
2012-09-30,4,2027620.23,22.07777777777777,3.6660000000000004,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,0.0,0.0,205863.0
2012-10-07,4,2374660.64,0.5555555555555556,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.38490320000002,4.607,1.0,0.0,205863.0
2012-10-14,4,2193367.69,28.45,3.4760000000000004,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,0.0,0.0,205863.0
2012-10-21,4,2097266.85,18.033333333333328,3.61,6313.84,,15.05,2421.08,5885.12,131.14996770000002,3.8789999999999996,0.0,0.0,205863.0
2012-10-28,4,2149594.46,17.577777777777776,3.514,1763.13,88.76,66.76,,7577.14,131.19309679999998,3.8789999999999996,0.0,0.0,205863.0
2012-11-04,4,,,,,,,,,,,,,
2012-11-11,4,2127661.17,19.8,3.685,20499.88,86.0,103.05,5005.96,3815.16,131.14533329999998,4.308,0.0,0.0,205863.0
2012-11-18,4,,,,,,,,,,,,,
2012-11-25,4,,,,,,,,,,,,,
2012-12-02,4,,,,,,,,,,,,,
2012-12-09,4,,,,,,,,,,,,,
2012-12-16,4,2133026.0700000003,13.95,3.603,4975.39,,61.17,1513.17,5905.53,131.1083333,3.8789999999999996,0.0,0.0,205863.0
2010-01-10,5,283178.12,21.722222222222207,2.603,,,,,,212.2269463,6.768,0.0,1.0,34875.0
2010-01-17,5,,,,,,,,,,,,,
2010-01-24,5,,,,,,,,,,,,,
2010-01-31,5,,,,,,,,,,,,,
2010-02-07,5,331406.0000000001,17.322222222222226,2.719,,,,,,211.372888,6.465,0.0,1.0,34875.0
2010-02-14,5,,,,,,,,,,,,,
2010-02-21,5,303447.5700000001,5.077777777777778,2.5140000000000002,,,,,,211.84712830000004,6.566,0.0,1.0,34875.0
2010-02-28,5,270281.63,8.166666666666668,2.5610000000000004,,,,,,211.87714680000005,6.566,0.0,1.0,34875.0
2010-03-07,5,,,,,,,,,,,,,
2010-03-14,5,323798.0,28.92222222222223,2.577,,,,,,212.0869176,6.496,0.0,1.0,34875.0
2010-03-21,5,281706.41,13.033333333333335,2.72,,,,,,211.77089700000002,6.566,0.0,1.0,34875.0
2010-03-28,5,273282.97,11.372222222222225,2.7319999999999998,,,,,,211.5718925,6.566,0.0,1.0,34875.0
2010-04-04,5,,,,,,,,,,,,,
2010-04-11,5,337825.88999999984,26.41111111111111,2.705,,,,,,211.73251459999997,6.465,0.0,1.0,34875.0
2010-04-18,5,306858.6900000001,18.5,2.8080000000000003,,,,,,211.0388528,6.465,0.0,1.0,34875.0
2010-04-25,5,288839.73,18.40555555555555,2.795,,,,,,210.9891204,6.465,0.0,1.0,34875.0
2010-05-02,5,298697.8399999999,19.73888888888889,2.78,,,,,,210.93938799999998,6.465,0.0,1.0,34875.0
2010-05-09,5,288855.71000000014,9.383333333333333,2.625,,,,,,211.9071653,6.566,0.0,1.0,34875.0
2010-05-16,5,325310.3,14.933333333333335,2.6889999999999996,,,,,,212.5126051,6.768,0.0,1.0,34875.0
2010-05-23,5,301615.49,24.0,2.826,,,,,,211.169023,6.465,0.0,1.0,34875.0
2010-05-30,5,310013.1100000001,26.56111111111111,2.759,,,,,,211.45076880000002,6.465,0.0,1.0,34875.0
2010-06-06,5,,,,,,,,,,,,,
2010-06-13,5,303043.02,30.055555555555557,2.627,,,,,,212.06244469999996,6.496,0.0,1.0,34875.0
2010-06-20,5,313795.59999999986,28.83888888888889,2.637,,,,,,212.01197689999998,6.465,0.0,1.0,34875.0
2010-06-27,5,295257.30000000005,28.73333333333333,2.653,,,,,,211.8960815,6.465,0.0,1.0,34875.0
2010-07-04,5,,,,,,,,,,,,,
2010-07-11,5,333522.6000000001,21.961111111111112,2.835,,,,,,210.8896556,6.465,0.0,1.0,34875.0
2010-07-18,5,280701.7,28.87777777777778,2.623,,,,,,211.65611230000002,6.496,0.0,1.0,34875.0
2010-07-25,5,274742.63,28.7,2.608,,,,,,211.79155649999998,6.496,0.0,1.0,34875.0
2010-08-01,5,268929.03,28.03333333333333,2.64,,,,,,211.9270006,6.496,0.0,1.0,34875.0
2010-08-08,5,,,,,,,,,,,,,
2010-08-15,5,290494.85000000003,18.327777777777776,2.633,,,,,,212.3019522,6.768,0.0,1.0,34875.0
2010-08-22,5,287205.37999999995,30.95,2.6639999999999997,,,,,,212.1608984,6.496,0.0,1.0,34875.0
2010-08-29,5,288519.75,30.58333333333333,2.6189999999999998,,,,,,212.123908,6.496,0.0,1.0,34875.0
2010-09-05,5,328020.49,18.438888888888886,2.77,,,,,,211.1738835,6.465,0.0,1.0,34875.0
2010-09-12,5,291808.8700000001,27.3,2.642,,,,,,211.66429069999995,6.496,0.0,1.0,34875.0
2010-09-19,5,282558.65,27.93333333333333,2.582,,,,,,212.0769346,6.496,0.0,1.0,34875.0
2010-09-26,5,293131.58,25.85,2.6239999999999997,,,,,,212.1519404,6.496,0.0,1.0,34875.0
2010-10-03,5,,,,,,,,,,,,,
2010-10-10,5,306533.08,26.58888888888889,2.565,,,,,,212.04992709999996,6.496,1.0,1.0,34875.0
2010-10-17,5,352811.53000000026,9.038888888888893,2.843,,,,,,212.0193491,6.768,0.0,1.0,34875.0
2010-10-24,5,284988.27,21.644444444444442,2.725,,,,,,212.41699280000003,6.768,0.0,1.0,34875.0
2010-10-31,5,278031.80999999994,21.433333333333326,2.716,,,,,,212.46479900000003,6.768,0.0,1.0,34875.0
2010-11-07,5,296641.91,27.055555555555557,2.668,,,,,,212.0142605,6.465,0.0,1.0,34875.0
2010-11-14,5,,,,,,,,,,,,,
2010-11-21,5,297384.81,11.400000000000002,2.7710000000000004,,,,,,212.445487,6.768,0.0,1.0,34875.0
2010-11-28,5,488362.61,18.972222222222225,2.735,,,,,,212.30344100000002,6.768,1.0,1.0,34875.0
2010-12-05,5,311825.6999999999,4.33888888888889,2.548,,,,,,211.80046980000003,6.566,1.0,1.0,34875.0
2010-12-12,5,301827.36000000004,16.87222222222222,2.728,,,,,,212.5604113,6.768,0.0,1.0,34875.0
2010-12-19,5,367801.19,10.894444444444444,2.8689999999999998,,,,,,211.9580815,6.768,0.0,1.0,34875.0
2010-12-26,5,466010.25,12.783333333333333,2.886,,,,,,211.95739780000002,6.768,0.0,1.0,34875.0
2011-01-02,5,298180.1799999998,9.883333333333333,2.943,,,,,,211.9567142,6.768,1.0,1.0,34875.0
2011-01-09,5,314316.55000000005,16.38888888888889,3.5239999999999996,,,,,,215.4024406,6.489,0.0,1.0,34875.0
2011-01-16,5,260636.71,3.18888888888889,2.983,,,,,,212.00851400000002,6.6339999999999995,0.0,1.0,34875.0
2011-01-23,5,275313.34,7.449999999999997,3.016,,,,,,212.3800012,6.6339999999999995,0.0,1.0,34875.0
2011-01-30,5,279088.39000000013,6.9444444444444455,3.01,,,,,,212.7514884,6.6339999999999995,0.0,1.0,34875.0
2011-02-06,5,,,,,,,,,,,,,
2011-02-13,5,315645.53,32.43333333333333,3.533,,,,,,216.3588498,6.529,0.0,1.0,34875.0
2011-02-20,5,356622.61,14.905555555555553,3.045,,,,,,213.8068304,6.6339999999999995,0.0,1.0,34875.0
2011-02-27,5,294659.5,17.416666666666668,3.065,,,,,,214.0955503,6.6339999999999995,0.0,1.0,34875.0
2011-03-06,5,329183.9200000001,28.78333333333333,3.699,,,,,,215.83843190000002,6.489,0.0,1.0,34875.0
2011-03-13,5,,,,,,,,,,,,,
2011-03-20,5,312177.66999999987,17.950000000000006,3.488,,,,,,214.9257339,6.6339999999999995,0.0,1.0,34875.0
2011-03-27,5,294732.5000000001,21.50555555555555,3.4730000000000003,,,,,,215.1640872,6.6339999999999995,0.0,1.0,34875.0
2011-04-03,5,329613.19999999995,5.372222222222224,2.989,,,,,,213.1229755,6.6339999999999995,0.0,1.0,34875.0
2011-04-10,5,,,,,,,,,,,,,
2011-04-17,5,353652.22999999986,13.72777777777778,3.332,,,,,,218.408408,6.3,0.0,1.0,34875.0
2011-04-24,5,328415.44,23.522222222222233,3.807,,,,,,216.02804069999996,6.489,0.0,1.0,34875.0
2011-05-01,5,307291.5600000001,23.75,3.81,,,,,,216.1968142,6.489,0.0,1.0,34875.0
2011-05-08,5,317738.5600000001,32.81666666666666,3.6839999999999997,,,,,,216.10711980000002,6.529,0.0,1.0,34875.0
2011-05-15,5,290930.01,25.211111111111112,3.8989999999999996,,,,,,216.5343611,6.489,0.0,1.0,34875.0
2011-05-22,5,299614.33000000013,21.872222222222227,3.907,,,,,,216.3023847,6.489,0.0,1.0,34875.0
2011-05-29,5,297149.69,26.74444444444445,3.786,,,,,,216.0704083,6.489,0.0,1.0,34875.0
2011-06-05,5,322904.67999999993,19.038888888888884,3.906,,,,,,216.3655877,6.489,0.0,1.0,34875.0
2011-06-12,5,,,,,,,,,,,,,
2011-06-19,5,304811.82,30.46666666666667,3.637,,,,,,215.560463,6.489,0.0,1.0,34875.0
2011-06-26,5,302881.64000000013,29.31111111111111,3.594,,,,,,215.6539583,6.489,0.0,1.0,34875.0
2011-07-03,5,286347.2600000001,9.055555555555557,2.9760000000000004,,,,,,211.95603050000003,6.6339999999999995,0.0,1.0,34875.0
2011-07-10,5,309111.47000000003,22.022222222222233,3.285,,,,,,217.6123648,6.3,0.0,1.0,34875.0
2011-07-17,5,283248.62,31.466666666666665,3.575,,,,,,215.9250696,6.529,0.0,1.0,34875.0
2011-07-24,5,292539.73000000004,30.538888888888888,3.6510000000000002,,,,,,215.985753,6.529,0.0,1.0,34875.0
2011-07-31,5,275142.17000000004,31.9,3.682,,,,,,216.0464364,6.529,0.0,1.0,34875.0
2011-08-07,5,307333.62,20.911111111111108,3.622,,,,,,215.64079390000003,6.489,0.0,1.0,34875.0
2011-08-14,5,,,,,,,,,,,,,
2011-08-21,5,303643.8399999999,31.86111111111111,3.554,,,,,,216.2311855,6.529,0.0,1.0,34875.0
2011-08-28,5,310338.17,31.76666666666667,3.523,,,,,,216.2950176,6.529,0.0,1.0,34875.0
2011-09-04,5,,,,,,,,,,,,,
2011-09-11,5,321110.22,26.13333333333334,3.5460000000000003,,,,,,216.42268190000001,6.529,1.0,1.0,34875.0
2011-09-18,5,367433.7700000001,6.7333333333333325,3.158,2546.5,,83.07,523.27,3118.64,219.540637,6.3,0.0,1.0,34875.0
2011-09-25,5,291024.9800000001,25.56111111111111,3.467,,,,,,216.9396605,6.529,0.0,1.0,34875.0
2011-10-02,5,292315.38,27.31111111111111,3.355,,,,,,217.2760127,6.529,0.0,1.0,34875.0
2011-10-09,5,304984.14000000013,28.67222222222223,3.648,,,,,,215.6064555,6.489,0.0,1.0,34875.0
2011-10-16,5,286117.72,22.422222222222228,3.2739999999999996,,,,,,217.9237458,6.3,0.0,1.0,34875.0
2011-10-23,5,306069.18,19.38888888888889,3.353,,,,,,218.0852999,6.3,0.0,1.0,34875.0
2011-10-30,5,307035.11,20.705555555555552,3.372,,,,,,218.2468539,6.3,0.0,1.0,34875.0
2011-11-06,5,311590.53999999986,3.4722222222222223,3.022,,,,,,213.49446269999999,6.6339999999999995,1.0,1.0,34875.0
2011-11-13,5,311906.7,15.95,3.2969999999999997,2971.48,1943.2,60.03,757.33,1040.96,218.56996209999997,6.3,0.0,1.0,34875.0
2011-11-20,5,307944.37000000005,17.96111111111111,3.3080000000000003,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,0.0,1.0,34875.0
2011-11-27,5,507900.07,16.62777777777778,3.236,107.42,7.0,29333.06,8.0,826.06,219.04282039999998,6.3,1.0,1.0,34875.0
2011-12-04,5,,,,,,,,,,,,,
2011-12-11,5,289886.16,32.3111111111111,3.638,,,,,,216.16780319999995,6.529,0.0,1.0,34875.0
2011-12-18,5,379530.29999999993,12.455555555555556,3.159,802.42,,78.77,319.84,1940.54,219.7596266,6.3,0.0,1.0,34875.0
2011-12-25,5,458562.24000000034,10.183333333333332,3.112,225.21,0.15,427.57,,1443.04,219.93872459999997,6.3,0.0,1.0,34875.0
2012-01-01,5,349624.8800000001,7.566666666666666,3.1289999999999996,1938.28,17079.76,72.93,162.33,1211.95,220.11782259999998,6.3,1.0,1.0,34875.0
2012-01-08,5,359867.8,26.511111111111113,3.5010000000000003,2840.78,,41.58,393.41,2114.0,222.3343277,5.801,0.0,1.0,34875.0
2012-01-15,5,291454.52000000014,9.366666666666667,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,0.0,1.0,34875.0
2012-01-22,5,287523.98,12.583333333333336,3.2680000000000002,761.25,2100.24,,132.63,1276.75,220.56941040000004,5.943,0.0,1.0,34875.0
2012-01-29,5,295974.21999999986,12.572222222222226,3.29,573.64,969.68,,12.0,861.28,220.6628023,5.943,0.0,1.0,34875.0
2012-02-05,5,359206.21,15.92222222222222,3.63,6172.7,123.32,1.0,3063.26,1213.59,221.43421459999996,5.943,0.0,1.0,34875.0
2012-02-12,5,,,,,,,,,,,,,
