index,key,value
2001 Q1,WAUInner,0.7301630741
2001 Q2,WAUInner,0.5994801068000001
2001 Q3,WAUInner,0.8604461721
2001 Q4,WAUInner,1.0063038818
2002 Q1,WAUInner,1.0006523127
2002 Q2,WAUInner,1.0988115619
2002 Q3,WAUInner,0.7976716895
2002 Q4,WAUInner,0.7382546088
2003 Q1,WAUInner,0.8867688203999999
2003 Q2,WAUInner,0.648429123
2003 Q3,WAUInner,0.8787379402000001
2003 Q4,WAUInner,1.516986494
2004 Q1,WAUInner,0.9727235791000001
2004 Q2,WAUInner,0.5119394032
2004 Q3,WAUInner,0.8062099682
2004 Q4,WAUInner,0.8207579837
2005 Q1,WAUInner,0.6215285510999999
2005 Q2,WAUInner,0.7154718081
2005 Q3,WAUInner,0.6827107711
2005 Q4,WAUInner,0.6632314222
2006 Q1,WAUInner,0.671019401
2006 Q2,WAUInner,0.77167946
2006 Q3,WAUInner,0.6844545550000001
2006 Q4,WAUInner,0.680441312
2007 Q1,WAUInner,0.6000638036
2007 Q2,WAUInner,0.677266265
2007 Q3,WAUInner,1.1551823609999998
2007 Q4,WAUInner,0.7754374812999999
2008 Q1,WAUInner,0.6610330859
2008 Q2,WAUInner,0.477518155
2008 Q3,WAUInner,0.6522018886
2008 Q4,WAUInner,0.6198460927
2009 Q1,WAUInner,0.6912244921
2009 Q2,WAUInner,0.46963344160000003
2009 Q3,WAUInner,0.5294804369
2009 Q4,WAUInner,0.5731159728999999
2010 Q1,WAUInner,0.3948897552
2010 Q2,WAUInner,0.5012423972000001
2010 Q3,WAUInner,0.55265747
2010 Q4,WAUInner,0.4063121915
2011 Q1,WAUInner,0.6957113803
2011 Q2,WAUInner,0.3339399488
2011 Q3,WAUInner,0.6998773350999999
2011 Q4,WAUInner,0.620660689
2012 Q1,WAUInner,0.5329291574
2012 Q2,WAUInner,0.6134872318
2012 Q3,WAUInner,0.8155522024
2012 Q4,WAUInner,0.6960486347999999
2013 Q1,WAUInner,0.5743520329
2013 Q2,WAUInner,0.9976553366
2013 Q3,WAUInner,0.6278791935
2013 Q4,WAUInner,0.4671651589
2014 Q1,WAUInner,0.7648053358
2014 Q2,WAUInner,0.5376912350999999
2014 Q3,WAUInner,0.8749615287
2014 Q4,WAUInner,0.9923311042
2015 Q1,WAUInner,1.2886234082
2015 Q2,WAUInner,0.7736337445
2015 Q3,WAUInner,1.0880809059999998
2015 Q4,WAUInner,1.3065454764000002
2016 Q1,WAUInner,1.0331225646
2016 Q2,WAUInner,1.2432784688
2016 Q3,WAUInner,1.1693276567
2016 Q4,WAUInner,1.3453844157000001
1998 Q1,OTHMetro,3.4379239453999997
1998 Q2,OTHMetro,2.6770811074
1998 Q3,OTHMetro,3.7937428873
1998 Q4,OTHMetro,3.3042310816
1999 Q1,OTHMetro,3.5108187276
1999 Q2,OTHMetro,2.8718674937
1999 Q3,OTHMetro,3.8332309079
1999 Q4,OTHMetro,3.1434056569999997
2000 Q1,OTHMetro,4.1262484116
2000 Q2,OTHMetro,3.03259782
2000 Q3,OTHMetro,4.2039693324
2000 Q4,OTHMetro,3.4262929257
2001 Q1,OTHMetro,2.9193465271
2001 Q2,OTHMetro,3.4133701183
2001 Q3,OTHMetro,3.4615602467
2001 Q4,OTHMetro,3.1024146765
2002 Q1,OTHMetro,3.1957842142
2002 Q2,OTHMetro,2.8167046844000003
2002 Q3,OTHMetro,3.733359317
2002 Q4,OTHMetro,3.8612576743
2003 Q1,OTHMetro,2.8024228591
2003 Q2,OTHMetro,3.3384876468000004
2003 Q3,OTHMetro,3.1934933612
2003 Q4,OTHMetro,3.2183147998
2004 Q1,OTHMetro,4.0612923694
2004 Q2,OTHMetro,3.2680684291
2004 Q3,OTHMetro,3.3337400557
2004 Q4,OTHMetro,3.2514255536
2005 Q1,OTHMetro,3.7585752791
2005 Q2,OTHMetro,2.873837178
2005 Q3,OTHMetro,4.1555745605
2005 Q4,OTHMetro,2.5990841125000004
2006 Q1,OTHMetro,3.5784510650000003
2006 Q2,OTHMetro,3.837716177
2006 Q3,OTHMetro,3.8605157610000003
2006 Q4,OTHMetro,3.331924298
2007 Q1,OTHMetro,4.6123508249
2007 Q2,OTHMetro,4.0959139167
2007 Q3,OTHMetro,3.5944151259
2007 Q4,OTHMetro,3.4041251256000002
2008 Q1,OTHMetro,3.2376731291
2008 Q2,OTHMetro,2.8754924605000003
2008 Q3,OTHMetro,3.8364798084
2008 Q4,OTHMetro,2.9115515509
2009 Q1,OTHMetro,3.2433087216
2009 Q2,OTHMetro,3.2744855093000003
2009 Q3,OTHMetro,3.7059372242
2009 Q4,OTHMetro,2.9873594808
2010 Q1,OTHMetro,3.8375444788
2010 Q2,OTHMetro,3.5703090761
2010 Q3,OTHMetro,3.4216091677
2010 Q4,OTHMetro,2.796468832
2011 Q1,OTHMetro,2.9230303629999996
2011 Q2,OTHMetro,2.5119305328
2011 Q3,OTHMetro,3.8480496923
2011 Q4,OTHMetro,3.2316596478
2012 Q1,OTHMetro,3.5221719196
2012 Q2,OTHMetro,2.9281717257
2012 Q3,OTHMetro,3.8337861731
2012 Q4,OTHMetro,3.426875204
2013 Q1,OTHMetro,3.5697826917000004
2013 Q2,OTHMetro,3.0403931456
2013 Q3,OTHMetro,2.8724453674
2013 Q4,OTHMetro,2.7077718157
2014 Q1,OTHMetro,3.176732374
2014 Q2,OTHMetro,3.4838159825
2014 Q3,OTHMetro,3.6980007725
2014 Q4,OTHMetro,3.4908184675
2015 Q1,OTHMetro,4.269451385499999
2015 Q2,OTHMetro,3.7185754758
2015 Q3,OTHMetro,4.4190106969
2015 Q4,OTHMetro,3.8099729347
2016 Q1,OTHMetro,4.288449358099999
2016 Q2,OTHMetro,3.2780230939
2016 Q3,OTHMetro,4.2909246765999995
2016 Q4,OTHMetro,4.2338375496
1998 Q1,OTHNoMet,2.073469372
1998 Q2,OTHNoMet,1.7879385191
1998 Q3,OTHNoMet,2.3450206343
1998 Q4,OTHNoMet,1.9436887214
1999 Q1,OTHNoMet,2.1658378701000003
1999 Q2,OTHNoMet,1.8039396812
1999 Q3,OTHNoMet,1.6126552162
1999 Q4,OTHNoMet,1.652280397
2000 Q1,OTHNoMet,2.026803439
2000 Q2,OTHNoMet,1.7161138922
2000 Q3,OTHNoMet,1.7489917105
2000 Q4,OTHNoMet,1.8835133912
2001 Q1,OTHNoMet,1.8673941789000001
2001 Q2,OTHNoMet,1.8535695158
2001 Q3,OTHNoMet,1.9612570044
2001 Q4,OTHNoMet,1.4112940964
2002 Q1,OTHNoMet,1.9995952655
2002 Q2,OTHNoMet,1.8465321916
2002 Q3,OTHNoMet,1.7493738045
2002 Q4,OTHNoMet,2.0005126599
2003 Q1,OTHNoMet,2.1799168731
2003 Q2,OTHNoMet,1.8032189825
2003 Q3,OTHNoMet,1.6004936396999998
2003 Q4,OTHNoMet,2.0033628621
2004 Q1,OTHNoMet,2.7514103786
2004 Q2,OTHNoMet,1.7098061818
2004 Q3,OTHNoMet,1.7371135161
2004 Q4,OTHNoMet,1.495824927
2005 Q1,OTHNoMet,2.2386302032
2005 Q2,OTHNoMet,1.5090096245
2005 Q3,OTHNoMet,1.7401454911999998
2005 Q4,OTHNoMet,1.0591812097
2006 Q1,OTHNoMet,2.232595269
2006 Q2,OTHNoMet,1.894519608
2006 Q3,OTHNoMet,1.599647463
2006 Q4,OTHNoMet,1.349167665
2007 Q1,OTHNoMet,2.5303908421
2007 Q2,OTHNoMet,1.5919737817
2007 Q3,OTHNoMet,1.5407343499000001
2007 Q4,OTHNoMet,1.8653561381
2008 Q1,OTHNoMet,2.5783045082
2008 Q2,OTHNoMet,2.1360584577
2008 Q3,OTHNoMet,1.7835714187
2008 Q4,OTHNoMet,1.2078040996
2009 Q1,OTHNoMet,1.9884353402
2009 Q2,OTHNoMet,1.6823332210000002
2009 Q3,OTHNoMet,1.5168819089999999
2009 Q4,OTHNoMet,1.4449382049000001
2010 Q1,OTHNoMet,2.151455388
2010 Q2,OTHNoMet,1.5342433791
2010 Q3,OTHNoMet,1.6254593029
2010 Q4,OTHNoMet,1.2712642582
2011 Q1,OTHNoMet,2.0483842783
2011 Q2,OTHNoMet,1.3806448768
2011 Q3,OTHNoMet,1.7835730410000001
2011 Q4,OTHNoMet,1.2599233441
2012 Q1,OTHNoMet,1.9484483195
2012 Q2,OTHNoMet,1.4531308051
2012 Q3,OTHNoMet,1.7792883331999998
2012 Q4,OTHNoMet,1.6210434469
2013 Q1,OTHNoMet,2.093008732
2013 Q2,OTHNoMet,1.5024552208
2013 Q3,OTHNoMet,1.2342353383
2013 Q4,OTHNoMet,1.2603400361
2014 Q1,OTHNoMet,2.2351585136
2014 Q2,OTHNoMet,1.9654500476999999
2014 Q3,OTHNoMet,1.6830199071
2014 Q4,OTHNoMet,1.8582373549
2015 Q1,OTHNoMet,2.5749353336
2015 Q2,OTHNoMet,2.0105831637
2015 Q3,OTHNoMet,1.819065986
2015 Q4,OTHNoMet,2.3793675058
2016 Q1,OTHNoMet,2.8531008383
2016 Q2,OTHNoMet,1.9170895507
2016 Q3,OTHNoMet,2.1319023115
2016 Q4,OTHNoMet,2.0152496139
