Date,open,high,low,close,volume,Name
2016-07-25,50.22,50.22,49.86,49.96,607844.0,EXPD
2016-07-26,50.11,50.46,50.04,50.46,762440.0,EXPD
2016-07-27,50.4,50.54,49.83,49.95,1265684.0,EXPD
2016-07-28,49.96,50.27,49.42,50.15,753931.0,EXPD
2016-07-29,49.72,49.95,48.89,49.43,2355289.0,EXPD
2016-08-01,49.49,49.81,49.29,49.59,1479910.0,EXPD
2016-08-02,50.0,52.58,50.0,51.29,3167835.0,EXPD
2016-08-03,50.77,51.86,50.35,51.02,2422411.0,EXPD
2016-08-04,50.53,50.89,50.1,50.43,1813770.0,EXPD
2016-08-05,50.8,51.2,50.45,51.16,1240292.0,EXPD
2016-08-08,51.31,51.44,50.86,51.02,925351.0,EXPD
2016-08-09,51.08,51.18,50.735,51.06,983555.0,EXPD
2016-08-10,50.95,51.29,50.41,51.21,905863.0,EXPD
2016-08-11,51.22,51.365,49.7,51.3,572572.0,EXPD
2016-08-12,51.3,51.36,50.56,51.28,833796.0,EXPD
2016-08-15,51.37,51.5,51.12,51.14,516100.0,EXPD
2016-08-16,50.92,51.195,50.83,51.09,607329.0,EXPD
2016-08-17,51.01,51.25,50.85,51.01,692897.0,EXPD
2016-08-18,50.93,51.05,50.58,50.77,1052249.0,EXPD
2016-08-19,50.73,51.19,50.47,51.18,915897.0,EXPD
2016-08-22,50.89,51.2,50.89,51.11,718594.0,EXPD
2016-08-23,51.26,51.36,51.09,51.2,638539.0,EXPD
2016-08-24,51.24,51.5,51.101000000000006,51.42,594666.0,EXPD
2016-08-25,51.42,51.42,51.1,51.22,588990.0,EXPD
2016-08-26,51.08,51.4,50.94,51.07,1030522.0,EXPD
2016-08-29,51.17,51.17,50.5001,51.07,571827.0,EXPD
2016-08-30,51.13,51.29,50.985,51.24,746248.0,EXPD
2016-08-31,51.12,51.15,50.43,50.65,1227454.0,EXPD
2016-09-01,50.94,51.23,50.51,51.17,1145059.0,EXPD
2016-09-02,51.3,51.64,51.05,51.32,776167.0,EXPD
2016-09-05,,,,,,EXPD
2016-09-06,51.36,51.74,50.98,51.74,1107757.0,EXPD
2016-09-07,51.5,51.9,51.42,51.59,943134.0,EXPD
2016-09-08,51.54,51.8565,51.31,51.47,986725.0,EXPD
2016-09-09,51.14,51.78,50.57,50.57,1030436.0,EXPD
2016-09-12,50.4,51.41,50.27,51.24,1133544.0,EXPD
2016-09-13,50.76,51.14,50.39,50.49,1021908.0,EXPD
2016-09-14,50.44,50.69,50.0,50.13,750688.0,EXPD
2016-09-15,50.16,50.49,50.075,50.42,675180.0,EXPD
2016-09-16,49.9,50.53,49.87,50.31,1523373.0,EXPD
2016-09-19,50.5,50.55,49.935,50.05,844065.0,EXPD
2016-09-20,50.37,50.75,49.985,50.19,1059882.0,EXPD
2016-09-21,50.48,50.81,50.16,50.75,784030.0,EXPD
2016-09-22,51.0,51.1726,50.82,50.9,913783.0,EXPD
2016-09-23,50.87,50.97,50.59,50.87,575743.0,EXPD
2016-09-26,50.75,50.91,50.64,50.79,955133.0,EXPD
2016-09-27,50.8,51.42,50.48,51.41,925349.0,EXPD
2016-09-28,51.42,51.47,51.11,51.45,782945.0,EXPD
2016-09-29,51.42,51.73,51.32,51.34,979390.0,EXPD
2016-09-30,51.65,51.71,51.46,51.52,868379.0,EXPD
2016-10-03,51.38,51.63,51.23,51.43,706586.0,EXPD
2016-10-04,51.6,52.34,50.55,51.77,1629543.0,EXPD
2016-10-05,51.95,52.17,51.67,51.9,1357469.0,EXPD
2016-10-06,51.67,51.86,51.45,51.74,536775.0,EXPD
2016-10-07,51.86,51.86,51.185,51.53,542287.0,EXPD
2016-10-10,51.74,51.89,51.48,51.49,497800.0,EXPD
2016-10-11,51.45,51.53,51.04,51.14,848169.0,EXPD
2016-10-12,51.07,51.45,50.95,51.34,1006591.0,EXPD
2016-10-13,51.14,51.26,50.84,50.98,959235.0,EXPD
2016-10-14,51.23,51.41,51.0,51.0,915620.0,EXPD
2016-10-17,50.9,51.08,50.56,51.05,1124532.0,EXPD
2016-10-18,51.1,51.1,49.39,49.42,1895013.0,EXPD
2016-10-19,49.42,49.82,49.255,49.68,1507929.0,EXPD
2016-10-20,49.73,50.03,49.38,49.61,1212738.0,EXPD
2016-10-21,49.33,49.87,49.04,49.8,1336481.0,EXPD
2016-10-24,48.52,50.32,48.52,50.28,928850.0,EXPD
2016-10-25,50.4,50.57,50.19,50.36,718974.0,EXPD
2016-10-26,50.02,50.55,49.69,50.48,1623825.0,EXPD
2016-10-27,50.54,50.92,50.35,50.79,1746496.0,EXPD
2016-10-28,50.89,51.36,50.74,51.3,1727147.0,EXPD
2016-10-31,51.52,51.66,51.08,51.47,1814898.0,EXPD
2016-11-01,51.67,51.7,50.995,51.09,1754115.0,EXPD
2016-11-02,51.18,51.45,50.98,51.03,1527231.0,EXPD
2016-11-03,51.08,51.28,50.75,50.86,2096247.0,EXPD
2016-11-04,50.99,51.22,50.64,50.86,1542466.0,EXPD
2016-11-07,51.67,52.03,51.25,51.97,3122951.0,EXPD
2016-11-08,50.5,51.16,49.93,50.29,2978268.0,EXPD
2016-11-09,49.38,49.95,47.23,49.56,4840372.0,EXPD
2016-11-10,49.77,51.3,49.71,50.57,2826287.0,EXPD
2016-11-11,50.27,50.99,50.2,50.66,1920154.0,EXPD
2016-11-14,50.64,51.85,50.45,51.63,2173531.0,EXPD
2016-11-15,51.7,51.84,51.08,51.79,1745233.0,EXPD
2016-11-16,51.6,51.71,51.03,51.38,1650618.0,EXPD
2016-11-17,51.37,51.55,50.99,51.14,948337.0,EXPD
2016-11-18,51.12,51.51,50.4767,51.5,1244543.0,EXPD
2016-11-21,51.74,51.99,51.46,51.96,1176056.0,EXPD
2016-11-22,52.04,52.45,51.89,52.44,1378992.0,EXPD
2016-11-23,52.27,52.85,52.16,52.79,1111484.0,EXPD
2016-11-24,,,,,,EXPD
2016-11-25,52.72,53.11,52.34,53.11,666991.0,EXPD
2016-11-28,52.83,53.0,52.57,52.81,1230404.0,EXPD
2016-11-29,52.45,52.81,52.44,52.75,1489668.0,EXPD
2016-11-30,52.7,52.79,52.38,52.74,2473020.0,EXPD
2016-12-01,52.95,53.58,52.76,53.39,1782003.0,EXPD
2016-12-02,53.37,53.44,52.4846,53.23,1175252.0,EXPD
2016-12-05,53.53,54.07,53.48,54.06,2270218.0,EXPD
2016-12-06,53.86,54.1,53.5,54.08,2363518.0,EXPD
2016-12-07,54.04,55.31,54.01,55.28,2032875.0,EXPD
2016-12-08,55.16,56.37,55.145,56.35,2019153.0,EXPD
2016-12-09,56.09,56.24,55.18,55.24,1836634.0,EXPD
2016-12-12,55.15,55.975,54.87,55.88,1674078.0,EXPD
2016-12-13,55.9,56.18,55.42,55.69,1600474.0,EXPD
2016-12-14,55.62,55.855,54.97,55.02,2027313.0,EXPD
2016-12-15,55.24,55.31,54.42,54.51,1680622.0,EXPD
2016-12-16,54.67,54.75,53.92,53.95,2030953.0,EXPD
2016-12-19,53.89,54.42,53.89,54.41,847512.0,EXPD
2016-12-20,54.55,54.88,54.09,54.27,1356533.0,EXPD
2016-12-21,54.21,54.39,53.98,53.99,581976.0,EXPD
2016-12-22,53.93,53.95,53.31,53.78,1003455.0,EXPD
2016-12-23,53.9,53.94,53.56,53.7,571276.0,EXPD
2016-12-26,,,,,,EXPD
2016-12-27,53.72,54.08,53.615,53.76,346955.0,EXPD
2016-12-28,53.79,54.16,53.0,53.11,702209.0,EXPD
2016-12-29,53.17,53.36,52.84,53.08,592468.0,EXPD
2016-12-30,53.25,53.74,52.84,52.96,670780.0,EXPD
2017-01-02,,,,,,EXPD
2017-01-03,53.47,53.47,52.54,53.1,1729292.0,EXPD
2017-01-04,53.04,53.61,52.88,53.15,1547627.0,EXPD
2017-01-05,53.0,53.14,52.67,53.03,891125.0,EXPD
2017-01-06,53.0,53.29,52.65,53.13,882785.0,EXPD
2017-01-09,53.2,53.31,52.91,53.04,1195505.0,EXPD
2017-01-10,53.03,53.31,52.75,52.87,1440798.0,EXPD
2017-01-11,52.9,53.7,52.7791,53.67,895849.0,EXPD
2017-01-12,53.43,53.69,53.27,53.53,743674.0,EXPD
2017-01-13,53.69,54.04,53.5045,53.87,1039137.0,EXPD
2017-01-16,,,,,,EXPD
2017-01-17,53.51,53.98,53.28,53.32,1000721.0,EXPD
2017-01-18,53.36,53.9,53.325,53.72,1695210.0,EXPD
2017-01-19,53.8,53.89,53.3,53.32,857923.0,EXPD
2017-01-20,53.27,53.5,52.87,53.27,1211269.0,EXPD
2017-01-23,53.33,53.33,51.89,52.11,2264897.0,EXPD
2017-01-24,52.19,52.78,52.0,52.5,1952627.0,EXPD
2017-01-25,52.73,53.015,52.19,52.79,1783173.0,EXPD
2017-01-26,52.85,52.95,52.53,52.93,1248787.0,EXPD
2017-01-27,52.92,53.23,52.28,53.22,1002986.0,EXPD
2017-01-30,53.16,53.4489,52.63,52.96,737273.0,EXPD
2017-01-31,52.93,52.96,51.78,52.08,1857184.0,EXPD
2017-02-01,51.97,52.68,51.83,52.29,1444101.0,EXPD
2017-02-02,52.18,52.47,51.57,52.44,1007806.0,EXPD
2017-02-03,52.7,53.36,52.434,53.32,1048525.0,EXPD
2017-02-06,53.26,53.5299,52.82,52.92,645941.0,EXPD
2017-02-07,53.1,53.33,52.73,53.3,980334.0,EXPD
2017-02-08,53.23,53.665,52.88,53.54,1137401.0,EXPD
2017-02-09,53.51,54.32,53.51,54.09,761488.0,EXPD
2017-02-10,54.31,54.79,53.97,54.73,842984.0,EXPD
2017-02-13,54.87,55.31,54.77,55.09,1040376.0,EXPD
2017-02-14,54.81,55.71,54.81,55.21,1659949.0,EXPD
2017-02-15,55.21,56.1,54.76,56.09,1231846.0,EXPD
2017-02-16,56.1,56.26,55.081,56.17,1185134.0,EXPD
2017-02-17,56.12,56.5,55.76,56.5,1546617.0,EXPD
2017-02-20,,,,,,EXPD
2017-02-21,56.4,56.75,55.7,56.13,1526027.0,EXPD
2017-02-22,55.89,56.61,55.33,56.59,1942033.0,EXPD
2017-02-23,56.63,56.8,55.95,56.01,1117722.0,EXPD
2017-02-24,55.87,56.71,55.79,56.7,1321958.0,EXPD
2017-02-27,56.65,56.78,56.16,56.75,682264.0,EXPD
2017-02-28,56.77,57.26,56.3,56.38,1401698.0,EXPD
2017-03-01,56.79,57.3482,56.24,57.28,1246167.0,EXPD
2017-03-02,57.11,57.35,56.77,56.78,1521776.0,EXPD
2017-03-03,56.83,56.995,56.195,56.5,815790.0,EXPD
2017-03-06,56.28,56.6,56.14,56.41,768944.0,EXPD
2017-03-07,56.26,56.53,55.98,56.05,783702.0,EXPD
2017-03-08,56.18,56.41,55.765,55.9,802221.0,EXPD
2017-03-09,55.88,56.3,55.61,55.84,995142.0,EXPD
2017-03-10,55.96,56.74,55.96,56.59,1135719.0,EXPD
2017-03-13,56.57,56.9232,56.41,56.78,1322562.0,EXPD
2017-03-14,56.51,56.78,56.08,56.26,937870.0,EXPD
2017-03-15,56.58,56.76,56.045,56.46,913012.0,EXPD
2017-03-16,56.42,56.49,55.945,56.1,736160.0,EXPD
2017-03-17,56.06,56.49,55.73,56.4,1232274.0,EXPD
2017-03-20,56.44,56.52,56.03,56.25,647057.0,EXPD
2017-03-21,56.32,56.49,55.42,55.58,775740.0,EXPD
2017-03-22,55.84,55.9,55.42,55.83,1097491.0,EXPD
2017-03-23,55.88,56.42,55.485,55.87,942171.0,EXPD
2017-03-24,56.02,56.33,55.62,55.82,774069.0,EXPD
2017-03-27,55.32,55.855,55.13,55.63,760028.0,EXPD
2017-03-28,55.58,56.7,55.53,56.44,975137.0,EXPD
2017-03-29,56.31,56.49,55.68,56.33,541452.0,EXPD
2017-03-30,56.27,56.69,56.221,56.62,474536.0,EXPD
2017-03-31,56.47,56.72,56.07,56.49,712842.0,EXPD
2017-04-03,56.19,56.69,55.91,56.03,830137.0,EXPD
2017-04-04,56.06,56.61,55.78,56.57,1321906.0,EXPD
2017-04-05,56.61,56.9,56.14,56.4,1634822.0,EXPD
2017-04-06,56.3,56.65,56.06,56.47,911729.0,EXPD
2017-04-07,56.38,56.38,55.73,55.77,781455.0,EXPD
2017-04-10,55.88,56.56,55.88,56.17,720050.0,EXPD
2017-04-11,55.73,56.0,55.52,55.97,839996.0,EXPD
2017-04-12,55.96,55.96,55.52,55.7,1322748.0,EXPD
2017-04-13,55.63,55.82,55.35,55.35,843248.0,EXPD
2017-04-14,,,,,,EXPD
2017-04-17,55.56,56.04,55.12,56.02,1258571.0,EXPD
2017-04-18,55.67,56.09,55.56,55.87,688419.0,EXPD
2017-04-19,55.93,56.22,55.6,55.74,893892.0,EXPD
2017-04-20,55.89,56.28,55.6,56.21,1412227.0,EXPD
2017-04-21,56.33,56.67,55.88,56.5,1799164.0,EXPD
2017-04-24,57.0,57.46,56.62,57.28,1571045.0,EXPD
2017-04-25,57.51,57.745,57.17,57.3,1003846.0,EXPD
2017-04-26,57.31,57.46,56.73,56.76,1200677.0,EXPD
2017-04-27,56.82,57.0025,56.55,56.76,1603177.0,EXPD
2017-04-28,56.9,57.18,55.98,56.09,1523595.0,EXPD
2017-05-01,56.16,56.3,55.82,55.99,1484663.0,EXPD
2017-05-02,55.53,55.53,53.98,54.04,2275998.0,EXPD
2017-05-03,53.46,54.09,53.45,54.08,1615592.0,EXPD
2017-05-04,54.12,54.69,54.06,54.47,1336094.0,EXPD
2017-05-05,54.67,54.68,54.28,54.39,1170872.0,EXPD
2017-05-08,53.9,54.38,53.53,53.68,1482876.0,EXPD
2017-05-09,53.77,53.82,53.18,53.37,1563682.0,EXPD
2017-05-10,53.25,53.35,52.765,53.14,1645155.0,EXPD
2017-05-11,53.0,53.36,52.48,53.26,1486202.0,EXPD
2017-05-12,53.24,53.4,52.95,53.06,894851.0,EXPD
2017-05-15,53.16,53.63,52.94,53.38,1063293.0,EXPD
2017-05-16,53.33,53.44,52.69,53.08,1361923.0,EXPD
2017-05-17,52.66,52.85,52.02,52.25,1803159.0,EXPD
2017-05-18,52.34,52.99,52.21,52.61,1171427.0,EXPD
2017-05-19,52.64,52.94,52.17,52.75,1145375.0,EXPD
2017-05-22,52.83,53.12,52.42,53.05,1655579.0,EXPD
2017-05-23,53.03,53.8,52.93,53.58,1272716.0,EXPD
2017-05-24,53.84,53.84,53.25,53.4,1000307.0,EXPD
2017-05-25,53.45,53.58,52.55,53.26,770370.0,EXPD
2017-05-26,53.17,53.25,52.94,52.95,777340.0,EXPD
2017-05-29,,,,,,EXPD
2017-05-30,52.33,53.21,51.96,53.1,870687.0,EXPD
2017-05-31,53.13,53.4,52.81,53.38,1314724.0,EXPD
2017-06-01,53.39,54.22,53.23,54.17,1267844.0,EXPD
2017-06-02,54.36,55.045,53.21,54.74,1547372.0,EXPD
2017-06-05,54.51,55.08,54.23,54.67,1624686.0,EXPD
2017-06-06,54.63,55.04,54.3,54.37,1182643.0,EXPD
2017-06-07,54.31,54.65,54.08,54.56,960268.0,EXPD
2017-06-08,54.53,54.85,54.06,54.52,988543.0,EXPD
2017-06-09,54.55,54.845,54.29,54.81,999340.0,EXPD
2017-06-12,54.93,56.01,54.46,55.8,1793482.0,EXPD
2017-06-13,55.8,56.26,55.63,56.15,1133323.0,EXPD
2017-06-14,56.16,56.46,55.99,56.33,1491463.0,EXPD
2017-06-15,56.05,57.3,55.93,57.25,1355721.0,EXPD
2017-06-16,57.07,57.37,56.82,57.02,1952315.0,EXPD
2017-06-19,57.32,57.42,56.36,56.38,1463897.0,EXPD
2017-06-20,56.39,56.39,55.25,55.32,1676254.0,EXPD
2017-06-21,55.36,55.38,54.97,55.13,996758.0,EXPD
2017-06-22,55.07,55.24,54.56,54.8,641441.0,EXPD
2017-06-23,54.96,55.47,54.85,55.36,1171349.0,EXPD
2017-06-26,55.5,55.925,55.45,55.9,974543.0,EXPD
2017-06-27,55.84,55.97,55.61,55.78,841711.0,EXPD
2017-06-28,56.16,56.56,55.98,56.26,893388.0,EXPD
2017-06-29,56.42,56.4925,55.91,55.96,769908.0,EXPD
2017-06-30,56.18,56.66,55.84,56.48,1197731.0,EXPD
2017-07-03,56.76,57.34,56.695,56.99,633688.0,EXPD
2017-07-04,,,,,,EXPD
2017-07-05,56.9,57.41,56.53,56.93,1113786.0,EXPD
2017-07-06,56.85,56.85,56.06,56.18,1184386.0,EXPD
2017-07-07,56.35,56.98,56.11,56.93,815365.0,EXPD
2017-07-10,56.9,57.38,56.48,57.16,1348222.0,EXPD
2017-07-11,57.28,57.55,56.99,57.49,970513.0,EXPD
2017-07-12,57.73,57.97,57.16,57.2,1124560.0,EXPD
2017-07-13,57.18,57.29,56.73,57.11,703669.0,EXPD
2017-07-14,57.11,57.5,57.03,57.27,808655.0,EXPD
2017-07-17,57.26,57.82,57.01,57.58,988594.0,EXPD
2017-07-18,57.53,59.075,57.45,58.82,1925522.0,EXPD
2017-07-19,58.84,59.21,58.66,59.1,1290710.0,EXPD
2017-07-20,59.04,59.34,58.76,59.05,911192.0,EXPD
2017-07-21,58.6,59.52,58.6,59.01,1401447.0,EXPD
2017-07-24,59.04,59.32,58.92,59.09,1106441.0,EXPD
2017-07-25,59.47,59.735,59.265,59.6,558373.0,EXPD
2017-07-26,59.7,59.895,59.49,59.66,651113.0,EXPD
2017-07-27,59.73,59.73,58.31,58.64,1708631.0,EXPD
2017-07-28,58.68,59.22,58.68,58.78,793654.0,EXPD
2017-07-31,58.84,59.12,58.84,58.88,820661.0,EXPD
2017-08-01,58.445,59.1,58.445,58.79,983542.0,EXPD
2017-08-02,58.8,59.27,58.37,59.14,936345.0,EXPD
2017-08-03,59.01,59.6,58.71,59.56,856285.0,EXPD
2017-08-04,59.54,59.79,59.31,59.56,716814.0,EXPD
2017-08-07,59.36,59.43,58.98,59.06,1154575.0,EXPD
2017-08-08,57.34,57.5,55.17,55.92,2594729.0,EXPD
2017-08-09,55.11,55.74,55.01,55.62,1783942.0,EXPD
2017-08-10,55.55,55.78,54.715,54.74,1529243.0,EXPD
2017-08-11,54.89,54.94,54.32,54.44,1596297.0,EXPD
2017-08-14,54.6,55.84,54.6,55.7,1452564.0,EXPD
2017-08-15,55.72,55.92,55.37,55.57,901010.0,EXPD
2017-08-16,55.67,56.29,55.67,55.72,821049.0,EXPD
2017-08-17,55.61,55.96,54.78,54.82,1235143.0,EXPD
2017-08-18,54.82,55.36,54.73,54.87,1006746.0,EXPD
2017-08-21,54.93,55.33,54.69,54.98,885130.0,EXPD
2017-08-22,55.26,55.94,55.1888,55.75,960343.0,EXPD
2017-08-23,55.6,55.6,54.91,55.03,886663.0,EXPD
2017-08-24,55.16,55.16,54.7,54.95,572310.0,EXPD
2017-08-25,55.25,55.46,55.005,55.05,688229.0,EXPD
2017-08-28,55.26,55.48,54.94,55.44,656840.0,EXPD
2017-08-29,55.23,56.02,55.03,55.9,1248072.0,EXPD
2017-08-30,55.96,56.37,55.7,56.12,984160.0,EXPD
2017-08-31,56.16,56.46,55.72,56.1,1161346.0,EXPD
2017-09-01,56.32,56.77,56.255,56.53,856024.0,EXPD
2017-09-04,,,,,,EXPD
2017-09-05,56.23,56.69,56.23,56.55,953419.0,EXPD
2017-09-06,56.62,57.16,56.42,56.47,1245050.0,EXPD
2017-09-07,56.59,56.81,56.39,56.59,2174953.0,EXPD
2017-09-08,56.59,57.15,56.43,56.97,1278987.0,EXPD
2017-09-11,57.06,57.45,56.86,57.15,1254275.0,EXPD
2017-09-12,57.28,58.18,56.86,57.96,898510.0,EXPD
2017-09-13,57.46,57.49,56.69,56.72,1270940.0,EXPD
2017-09-14,56.82,57.21,56.765,57.04,1704824.0,EXPD
2017-09-15,56.98,57.06,56.77,56.9,1322338.0,EXPD
2017-09-18,57.06,57.1315,56.8,56.89,566150.0,EXPD
2017-09-19,57.08,57.19,56.72,57.12,556782.0,EXPD
2017-09-20,57.28,58.04,57.28,57.99,1103150.0,EXPD
2017-09-21,58.02,58.5,57.64,57.75,455795.0,EXPD
2017-09-22,57.8,58.63,57.8,58.19,774974.0,EXPD
2017-09-25,58.06,58.11,57.7,58.08,540382.0,EXPD
2017-09-26,58.09,59.1,57.92,58.95,885554.0,EXPD
2017-09-27,59.19,59.48,58.66,59.4,794677.0,EXPD
2017-09-28,59.29,59.75,59.15,59.63,725352.0,EXPD
2017-09-29,59.81,60.3,59.64,59.86,1213265.0,EXPD
2017-10-02,59.83,60.36,59.5,60.34,1042150.0,EXPD
2017-10-03,60.21,60.43,59.8,60.24,875714.0,EXPD
2017-10-04,60.14,60.47,59.99,60.1,997940.0,EXPD
2017-10-05,59.99,60.28,59.65,60.27,726812.0,EXPD
2017-10-06,60.13,60.46,60.04,60.34,534308.0,EXPD
2017-10-09,60.29,60.5,59.81,59.99,585358.0,EXPD
2017-10-10,60.16,60.29,59.86,59.96,749295.0,EXPD
2017-10-11,59.97,60.34,59.82,60.26,815368.0,EXPD
2017-10-12,60.25,60.5,60.14,60.44,777787.0,EXPD
2017-10-13,60.5,60.81,60.11,60.17,655064.0,EXPD
2017-10-16,59.99,60.18,58.46,58.87,1160038.0,EXPD
2017-10-17,58.87,59.06,57.93,58.02,956561.0,EXPD
2017-10-18,58.17,58.84,57.92,58.69,949887.0,EXPD
2017-10-19,58.55,58.97,58.325,58.91,715088.0,EXPD
2017-10-20,58.99,59.23,58.74,58.92,908242.0,EXPD
2017-10-23,59.05,59.28,58.9008,59.19,800478.0,EXPD
2017-10-24,59.36,59.66,59.17,59.22,670861.0,EXPD
2017-10-25,59.16,59.18,58.57,58.84,835393.0,EXPD
2017-10-26,59.03,59.74,58.96,59.23,860983.0,EXPD
2017-10-27,59.28,59.62,59.16,59.37,698247.0,EXPD
2017-10-30,59.21,59.3983,58.32,58.57,591556.0,EXPD
2017-10-31,58.54,58.75,58.28,58.38,694225.0,EXPD
2017-11-01,58.67,58.91,58.21,58.47,660905.0,EXPD
2017-11-02,58.41,58.6,57.78,58.16,935155.0,EXPD
2017-11-03,58.2,58.37,56.445,57.95,754563.0,EXPD
2017-11-06,58.04,58.06,57.3,57.49,1120617.0,EXPD
2017-11-07,59.75,62.63,58.78,62.04,3201588.0,EXPD
2017-11-08,60.59,61.53,57.59,60.49,2180792.0,EXPD
2017-11-09,60.09,60.4599,59.6,59.87,1414986.0,EXPD
2017-11-10,59.25,60.22,58.9001,59.85,1024988.0,EXPD
2017-11-13,59.86,59.9,59.39,59.41,1113206.0,EXPD
2017-11-14,59.1,59.73,58.96,59.39,1238351.0,EXPD
2017-11-15,59.06,59.39,58.73,58.98,876015.0,EXPD
2017-11-16,59.29,59.87,58.66,59.78,1387851.0,EXPD
2017-11-17,59.61,59.83,58.8208,59.13,1049016.0,EXPD
2017-11-20,59.05,59.28,58.97,59.09,798270.0,EXPD
2017-11-21,59.18,60.47,59.05,59.95,1494297.0,EXPD
2017-11-22,59.95,60.09,59.64,59.82,955060.0,EXPD
2017-11-23,,,,,,EXPD
2017-11-24,59.98,59.99,59.52,59.88,337873.0,EXPD
2017-11-27,59.82,60.49,59.62,60.25,1082775.0,EXPD
2017-11-28,60.43,61.385,60.22,61.27,880365.0,EXPD
2017-11-29,61.15,64.61,61.15,64.41,2181007.0,EXPD
2017-11-30,63.56,65.41,62.691,64.78,2102275.0,EXPD
2017-12-01,64.77,65.05,63.38,64.47,1634019.0,EXPD
2017-12-04,64.66,66.01,64.35,64.93,1970896.0,EXPD
2017-12-05,64.85,65.24,64.43,64.8,1181645.0,EXPD
2017-12-06,64.7,64.84,64.03,64.34,943515.0,EXPD
2017-12-07,64.16,64.64,63.77,64.18,1286416.0,EXPD
2017-12-08,64.49,64.58,64.0,64.46,715332.0,EXPD
2017-12-11,64.46,64.58,63.87,64.16,1083560.0,EXPD
2017-12-12,64.27,64.57,63.99,64.35,903040.0,EXPD
2017-12-13,64.25,65.05,63.91,64.8,1212253.0,EXPD
2017-12-14,64.69,65.0,63.71,64.06,1331588.0,EXPD
2017-12-15,64.27,64.63,63.78,64.44,1709683.0,EXPD
2017-12-18,64.66,65.48,64.62,64.96,965318.0,EXPD
2017-12-19,64.82,65.005,64.4,64.67,913980.0,EXPD
2017-12-20,64.6,65.185,64.21,64.48,967269.0,EXPD
2017-12-21,64.76,64.79,63.75,64.15,662737.0,EXPD
2017-12-22,64.28,64.79,63.73,64.77,620792.0,EXPD
2017-12-25,,,,,,EXPD
2017-12-26,64.83,65.321,64.64,64.86,347771.0,EXPD
2017-12-27,65.11,65.38,64.74,65.21,516516.0,EXPD
2017-12-28,65.44,65.44,64.74,65.36,695714.0,EXPD
2017-12-29,65.54,65.5601,64.68,64.69,609939.0,EXPD
2018-01-01,,,,,,EXPD
2018-01-02,66.25,66.25,64.59,64.98,1104886.0,EXPD
2018-01-03,64.97,65.45,64.66,65.07,845832.0,EXPD
2018-01-04,65.31,65.64,64.92,65.0,1217195.0,EXPD
2018-01-05,65.21,65.53,64.79,65.09,948751.0,EXPD
2018-01-08,65.13,65.76,65.13,65.48,1085132.0,EXPD
2018-01-09,65.67,66.3,65.5,66.05,1081456.0,EXPD
2018-01-10,66.03,66.27,65.34,65.44,1014078.0,EXPD
2018-01-11,65.66,66.43,65.5,66.39,1123151.0,EXPD
2018-01-12,66.4,66.83,66.01,66.73,585335.0,EXPD
2018-01-15,,,,,,EXPD
2018-01-16,66.76,66.76,65.07,65.47,1142658.0,EXPD
2018-01-17,65.6,66.35,65.19,66.07,915586.0,EXPD
2018-01-18,66.15,66.38,65.73,66.09,691942.0,EXPD
2018-01-19,66.4,66.55,66.0,66.4,928455.0,EXPD
2018-01-22,66.22,66.48,65.76,66.44,501716.0,EXPD
2018-01-23,66.48,67.19,65.9,66.89,1160609.0,EXPD
2018-01-24,67.03,67.54,66.27,67.05,1165069.0,EXPD
2018-01-25,67.06,67.24,65.81,66.71,726073.0,EXPD
2018-01-26,66.66,67.18,60.89,67.05,683088.0,EXPD
2018-01-29,66.9,67.33,66.14,66.27,621193.0,EXPD
2018-01-30,66.05,66.92,64.96,64.96,913177.0,EXPD
2018-01-31,64.99,65.7,64.49,64.95,1607800.0,EXPD
2018-02-01,64.48,65.07,64.08,64.57,1321749.0,EXPD
2018-02-02,64.33,64.57,63.33,63.61,965575.0,EXPD
2018-02-05,63.46,64.01,61.75,61.78,1804620.0,EXPD
2018-02-06,60.73,62.41,60.17,61.87,1799818.0,EXPD
2018-02-07,61.64,62.92,61.38,62.13,1621406.0,EXPD
2013-02-08,65.5,66.35,65.16,65.65,1791202.0,EXPE
2013-02-11,65.24,65.49,64.37,64.8,2153193.0,EXPE
2013-02-12,64.91,65.92,64.785,65.55,2169487.0,EXPE
2013-02-13,65.7,65.83,64.854,65.47,1871751.0,EXPE
2013-02-14,64.98,65.43,64.51,65.17,2404110.0,EXPE
2013-02-15,65.25,65.79,64.23,64.58,2602143.0,EXPE
2013-02-18,,,,,,EXPE
2013-02-19,64.9,65.13,64.06,64.42,1906627.0,EXPE
2013-02-20,64.52,64.95,62.82,63.11,1828065.0,EXPE
2013-02-21,63.27,63.9,62.69,63.76,2904054.0,EXPE
2013-02-22,63.86,64.64,63.79,64.49,2044896.0,EXPE
2013-02-25,64.66,64.92,62.03100000000001,62.14,2079000.0,EXPE
2013-02-26,62.28,63.12,61.49,62.82,2226594.0,EXPE
2013-02-27,63.41,64.92,62.11,64.18,2052012.0,EXPE
2013-02-28,63.93,64.535,63.19,63.9,2806471.0,EXPE
2013-03-01,63.5,64.15,62.86,63.74,1788756.0,EXPE
2013-03-04,63.2,64.51,63.12,64.42,2172415.0,EXPE
2013-03-05,64.99,66.22,64.82,65.91,3362865.0,EXPE
2013-03-06,65.89,66.1,64.59,64.95,1731100.0,EXPE
2013-03-07,64.8,65.41,64.195,64.32,1279385.0,EXPE
